time,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
0,0.4179267883300781,0.36407583951950073,-0.5007392764091492,0.9999569654464722,0.4284370541572571,0.34266334772109985,-0.48490720987319946,0.9998551607131958,0.4338766932487488,0.34321045875549316,-0.48497244715690613,0.999887228012085,0.4385954737663269,0.3436996340751648,-0.4851328134536743,0.9998490810394287,0.4090732932090759,0.3408559560775757,-0.4875725209712982,0.9998475313186646,0.40300658345222473,0.34030693769454956,-0.4876975417137146,0.9998701810836792,0.398170530796051,0.3405058979988098,-0.48784127831459045,0.9998189806938171,0.44500282406806946,0.35593855381011963,-0.3516131341457367,0.999829888343811,0.3921297788619995,0.35632413625717163,-0.364195317029953,0.9998136162757874,0.42787906527519226,0.3943597674369812,-0.44629016518592834,0.9999731779098511,0.4070787727832794,0.3919465243816376,-0.45021262764930725,0.9999755620956421,0.4747089147567749,0.49357888102531433,-0.22415165603160858,0.999922513961792,0.3524029850959778,0.483454167842865,-0.25563478469848633,0.9998213648796082,0.48516321182250977,0.6803789734840393,-0.13693365454673767,0.993966281414032,0.33267682790756226,0.6709631085395813,-0.19869054853916168,0.9798572659492493,0.492165207862854,0.8463338613510132,-0.22594371438026428,0.9740219116210938,0.3315965235233307,0.8416284918785095,-0.2873813807964325,0.8950223922729492,0.4969280958175659,0.8981347680091858,-0.25771087408065796,0.9235126376152039,0.3248578906059265,0.892055094242096,-0.31759923696517944,0.7633237838745117,0.48729389905929565,0.8977883458137512,-0.2919410765171051,0.9378143548965454,0.3374320864677429,0.8950848579406738,-0.35711780190467834,0.8080190420150757,0.48240166902542114,0.8839641809463501,-0.24017418920993805,0.935298502445221,0.3430783152580261,0.8799893260002136,-0.3035062551498413,0.817884624004364,0.4442634880542755,0.7915750741958618,0.013326754793524742,0.9951444268226624,0.3695576786994934,0.7971492409706116,-0.013039753772318363,0.9928783774375916,0.4634287655353546,1.0062254667282104,-0.03629934787750244,0.9122838973999023,0.3863331973552704,1.0493085384368896,-0.0020330939441919327,0.7429407835006714,0.4728488028049469,1.2052984237670898,0.31524741649627686,0.1766248196363449,0.3946487605571747,1.2210131883621216,0.32700076699256897,0.12951526045799255,0.47124341130256653,1.2326149940490723,0.3447428047657013,0.19927270710468292,0.39482995867729187,1.2482763528823853,0.35522371530532837,0.08465711027383804,0.4770103096961975,1.2889171838760376,0.22052307426929474,0.13326965272426605,0.405293345451355,1.2954834699630737,0.20999270677566528,0.10088364034891129,idle
40,0.4179765582084656,0.36375564336776733,-0.49943071603775024,0.9999575614929199,0.428432434797287,0.34259140491485596,-0.4826159179210663,0.9998591542243958,0.4338727295398712,0.34311649203300476,-0.48268309235572815,0.999889612197876,0.4385884702205658,0.34359702467918396,-0.48280712962150574,0.9998525381088257,0.40916624665260315,0.34083500504493713,-0.48454588651657104,0.9998510479927063,0.4030348062515259,0.3402981460094452,-0.4846443235874176,0.9998731017112732,0.39816078543663025,0.3404719829559326,-0.4847938120365143,0.9998241662979126,0.4450600743293762,0.3559110760688782,-0.34196728467941284,0.9998307228088379,0.3919382691383362,0.3561718463897705,-0.3506760001182556,0.9998165369033813,0.4278826415538788,0.3939337134361267,-0.4431535303592682,0.9999727606773376,0.4070947468280792,0.39175987243652344,-0.4461076557636261,0.9999752044677734,0.47496598958969116,0.49354904890060425,-0.2121579796075821,0.9999221563339233,0.3524027168750763,0.4833677411079407,-0.23813411593437195,0.9998244047164917,0.48509618639945984,0.6795175671577454,-0.11732017248868942,0.9938994646072388,0.33259013295173645,0.6707206964492798,-0.18171550333499908,0.980741560459137,0.4921513795852661,0.8464601039886475,-0.2168540209531784,0.974684476852417,0.3315962255001068,0.8399853110313416,-0.2867797017097473,0.9012129306793213,0.4970114827156067,0.8986864686012268,-0.2514511048793793,0.9261892437934875,0.3250272572040558,0.8910000920295715,-0.31786665320396423,0.7761440277099609,0.4873262941837311,0.8985554575920105,-0.2886863946914673,0.9398916959762573,0.3374321162700653,0.8924685716629028,-0.35902899503707886,0.8185234665870667,0.48240232467651367,0.884688675403595,-0.23264800012111664,0.9374502301216125,0.3430353105068207,0.876538872718811,-0.3033809959888458,0.8277620673179626,0.4444316029548645,0.793846607208252,0.012441525235772133,0.9954859614372253,0.36967405676841736,0.8018693327903748,-0.012182099744677544,0.9933665990829468,0.4622831344604492,1.0065281391143799,-0.024642866104841232,0.9070640802383423,0.38575080037117004,1.052973985671997,0.012187066487967968,0.7401342988014221,0.4691336750984192,1.2232284545898438,0.3581356704235077,0.16884341835975647,0.3913622498512268,1.223307490348816,0.3787054717540741,0.12337612360715866,0.4677755534648895,1.2485421895980835,0.3910214602947235,0.19111347198486328,0.3911156952381134,1.2498363256454468,0.4120764136314392,0.08192770183086395,0.4710334241390228,1.3073828220367432,0.2642441689968109,0.1277390718460083,0.4017728269100189,1.297674298286438,0.2688421905040741,0.09658519178628922,idle
80,0.41800612211227417,0.3632611632347107,-0.49988898634910583,0.9999595880508423,0.42838531732559204,0.3421928882598877,-0.48276978731155396,0.9998655915260315,0.4338237941265106,0.3426981568336487,-0.4828358292579651,0.9998953342437744,0.4385376274585724,0.34318187832832336,-0.4829380214214325,0.9998590350151062,0.4091912508010864,0.3405819833278656,-0.48460695147514343,0.9998573660850525,0.40303775668144226,0.3401147723197937,-0.4847033619880676,0.999879777431488,0.3981447219848633,0.3402736783027649,-0.48485663533210754,0.9998324513435364,0.44506749510765076,0.35573503375053406,-0.34163469076156616,0.9998385906219482,0.39178308844566345,0.35598450899124146,-0.35116010904312134,0.9998254776000977,0.4278847873210907,0.39325597882270813,-0.44328773021698,0.9999731779098511,0.4071478843688965,0.3914996087551117,-0.44633784890174866,0.9999753832817078,0.47501030564308167,0.49317464232444763,-0.2107611447572708,0.9999244213104248,0.3524055778980255,0.483356773853302,-0.2366136610507965,0.9998303055763245,0.48508504033088684,0.678247332572937,-0.11540469527244568,0.9942614436149597,0.3325633704662323,0.670564591884613,-0.17808490991592407,0.9820881485939026,0.49215367436408997,0.8465494513511658,-0.2178310751914978,0.976316511631012,0.33147910237312317,0.8392938375473022,-0.28651145100593567,0.9090721607208252,0.49723687767982483,0.8989273905754089,-0.25273269414901733,0.931106686592102,0.32501712441444397,0.8903867602348328,-0.3181023895740509,0.7927380800247192,0.48742586374282837,0.898996889591217,-0.29197046160697937,0.9438943862915039,0.3372144103050232,0.891202986240387,-0.36012423038482666,0.832132875919342,0.4824260473251343,0.8850514888763428,-0.23287656903266907,0.9417324662208557,0.34266597032546997,0.8748252987861633,-0.3033396601676941,0.8407934904098511,0.44479474425315857,0.795371413230896,0.0120898662135005,0.995802640914917,0.36980870366096497,0.8057965040206909,-0.011825560592114925,0.9938346147537231,0.4621414244174957,1.007392168045044,-0.010698480531573296,0.9016128182411194,0.38573968410491943,1.056838035583496,0.02688954398036003,0.7335762977600098,0.46815788745880127,1.2361986637115479,0.3872833847999573,0.1569078415632248,0.39131680130958557,1.2433841228485107,0.36814919114112854,0.11584708094596863,0.46783339977264404,1.2617743015289307,0.4212297797203064,0.17817118763923645,0.3907802700996399,1.2732888460159302,0.39798882603645325,0.0778142437338829,0.4654220640659332,1.3199602365493774,0.2900557816028595,0.11828337609767914,0.4019443094730377,1.3182623386383057,0.24664564430713654,0.09037432074546814,idle
120,0.4187637269496918,0.36323532462120056,-0.5093212723731995,0.9999614357948303,0.42854878306388855,0.3419340252876282,-0.49202123284339905,0.999871551990509,0.43394213914871216,0.34228160977363586,-0.4920855462551117,0.9999005794525146,0.43858811259269714,0.3426521122455597,-0.49214524030685425,0.999864935874939,0.409758985042572,0.34052762389183044,-0.4945131838321686,0.9998631477355957,0.4034270644187927,0.34010380506515503,-0.4946225583553314,0.9998857378959656,0.3983151316642761,0.34027132391929626,-0.49478253722190857,0.999839723110199,0.44514352083206177,0.35512760281562805,-0.34445321559906006,0.9998457431793213,0.39174678921699524,0.3558816909790039,-0.35624557733535767,0.9998335838317871,0.4281644821166992,0.39286965131759644,-0.4503194987773895,0.999973475933075,0.4077296853065491,0.391482949256897,-0.454082190990448,0.9999755024909973,0.4752037823200226,0.49310094118118286,-0.21242986619472504,0.9999262094497681,0.35240066051483154,0.48231959342956543,-0.2391861528158188,0.9998355507850647,0.4850788116455078,0.6779034733772278,-0.11870866268873215,0.9945170283317566,0.33256271481513977,0.6702078580856323,-0.18166688084602356,0.9832406044006348,0.4922144114971161,0.8467069268226624,-0.22722621262073517,0.9775370955467224,0.3314272463321686,0.8392983675003052,-0.2926006317138672,0.9156099557876587,0.49757593870162964,0.8992674350738525,-0.26421475410461426,0.9349302649497986,0.32501357793807983,0.8903620839118958,-0.32638972997665405,0.8064000010490417,0.48769423365592957,0.8994298577308655,-0.30460989475250244,0.9470169544219971,0.3370163142681122,0.8910947442054749,-0.37075334787368774,0.8433530926704407,0.4825814664363861,0.8853945136070251,-0.24427662789821625,0.9451367855072021,0.3423404395580292,0.8746653199195862,-0.3105747401714325,0.8515903949737549,0.44513577222824097,0.7963964343070984,0.011885659769177437,0.9960581064224243,0.36988815665245056,0.808286726474762,-0.011614825576543808,0.994222104549408,0.46214577555656433,1.007949709892273,-0.006331739015877247,0.8975681066513062,0.38574230670928955,1.0601730346679688,0.029780706390738487,0.7309794425964355,0.4681183993816376,1.2407171726226807,0.3933102488517761,0.14693884551525116,0.3912193477153778,1.2500872611999512,0.3707532584667206,0.10994463413953781,0.46794870495796204,1.266548991203308,0.42723268270492554,0.1672648787498474,0.3904147446155548,1.2803221940994263,0.40040767192840576,0.07497617602348328,0.4647526443004608,1.3252681493759155,0.29482966661453247,0.11011792719364166,0.4020645022392273,1.3252946138381958,0.24389751255512238,0.0853281244635582,idle
160,0.41905853152275085,0.3644014298915863,-0.5231855511665344,0.9999635815620422,0.42864325642585754,0.3432169556617737,-0.5064800977706909,0.9998783469200134,0.43396949768066406,0.3432692885398865,-0.5065252780914307,0.9999065399169922,0.4386137127876282,0.3433748483657837,-0.5065804719924927,0.9998719096183777,0.4101948142051697,0.34193602204322815,-0.5090386867523193,0.9998698234558105,0.40377986431121826,0.3413602411746979,-0.5091540217399597,0.9998924732208252,0.3984653353691101,0.3413502871990204,-0.5093035101890564,0.9998481273651123,0.44523993134498596,0.35546624660491943,-0.3578850328922272,0.9998546838760376,0.39173755049705505,0.35600000619888306,-0.37034904956817627,0.9998428821563721,0.4282076060771942,0.3930259048938751,-0.46342822909355164,0.9999741911888123,0.40790921449661255,0.391658753156662,-0.4672752320766449,0.9999760389328003,0.4752025902271271,0.49271467328071594,-0.22226376831531525,0.999930202960968,0.3522372245788574,0.48231664299964905,-0.2441190630197525,0.9998440146446228,0.4850924611091614,0.6770707368850708,-0.12322240322828293,0.9948962330818176,0.3325403928756714,0.6704203486442566,-0.18346193432807922,0.9844139814376831,0.49230721592903137,0.8467483520507812,-0.24015876650810242,0.9789195656776428,0.3314164876937866,0.8394007682800293,-0.2973557710647583,0.922055184841156,0.49799787998199463,0.8994600176811218,-0.2769235670566559,0.938956618309021,0.32502076029777527,0.890355110168457,-0.3317667245864868,0.8200603127479553,0.4880514442920685,0.8997815251350403,-0.3170824348926544,0.9503147602081299,0.33690401911735535,0.891063392162323,-0.37588265538215637,0.8545475006103516,0.48282164335250854,0.8856186270713806,-0.2573910355567932,0.9487403035163879,0.3421393930912018,0.8746829032897949,-0.3153787851333618,0.8623582720756531,0.4457857012748718,0.7971216440200806,0.011202815920114517,0.9963090419769287,0.3699280619621277,0.8108729720115662,-0.01088010799139738,0.994580864906311,0.46230974793434143,1.0085339546203613,-0.008204368874430656,0.885291337966919,0.38674449920654297,1.0614960193634033,0.027245575562119484,0.7133666276931763,0.46827495098114014,1.2500743865966797,0.39450782537460327,0.13462555408477783,0.3920970559120178,1.2585992813110352,0.3628459572792053,0.1017935574054718,0.4690456688404083,1.276796579360962,0.4286646842956543,0.1539391279220581,0.39061471819877625,1.2907404899597168,0.3932788074016571,0.07043465971946716,0.4650281071662903,1.335694432258606,0.2935751676559448,0.10065484791994095,0.4043560326099396,1.334394097328186,0.22445626556873322,0.07891639322042465,idle
200,0.41917353868484497,0.3649289309978485,-0.5242047905921936,0.9999653697013855,0.4287055432796478,0.3440116345882416,-0.507503867149353,0.9998838901519775,0.433992475271225,0.34396371245384216,-0.5075541138648987,0.9999114274978638,0.43863630294799805,0.3439672589302063,-0.5076121091842651,0.9998775720596313,0.41061803698539734,0.34256836771965027,-0.5100367069244385,0.9998754858970642,0.4042103588581085,0.3418528735637665,-0.5101622939109802,0.9998982548713684,0.398739218711853,0.34167447686195374,-0.5103159546852112,0.9998554587364197,0.44544607400894165,0.355811208486557,-0.36038926243782043,0.9998613595962524,0.3917756974697113,0.35599038004875183,-0.37291228771209717,0.9998506307601929,0.42820003628730774,0.39306262135505676,-0.46494948863983154,0.9999744296073914,0.40797677636146545,0.3916808068752289,-0.4688277840614319,0.9999762177467346,0.47519487142562866,0.49243611097335815,-0.22411330044269562,0.999932050704956,0.3522433638572693,0.4814928472042084,-0.24540598690509796,0.9998500347137451,0.48517119884490967,0.6767760515213013,-0.12447758764028549,0.995174765586853,0.33253398537635803,0.6696993708610535,-0.18467611074447632,0.9853862524032593,0.4926365911960602,0.8467544913291931,-0.2395126074552536,0.9800153970718384,0.33141228556632996,0.8394124507904053,-0.29744723439216614,0.9274826645851135,0.4985329806804657,0.8995778560638428,-0.27511584758758545,0.942219614982605,0.3250220715999603,0.8902848362922668,-0.3311794400215149,0.8313553333282471,0.48852649331092834,0.9000077843666077,-0.31461113691329956,0.9529930949211121,0.33682236075401306,0.8910112977027893,-0.37511640787124634,0.863817572593689,0.4832342267036438,0.8857367038726807,-0.2564053237438202,0.9516406059265137,0.3419945538043976,0.8746560215950012,-0.3153666853904724,0.8712707161903381,0.4463490843772888,0.7970786094665527,0.010773382149636745,0.9965049028396606,0.3700558841228485,0.8107937574386597,-0.01043988298624754,0.9948895573616028,0.4624704122543335,1.0090781450271606,-0.011959951370954514,0.8796643614768982,0.38729003071784973,1.0296330451965332,0.020506586879491806,0.7062474489212036,0.46903151273727417,1.250148892402649,0.37671592831611633,0.12461008876562119,0.3927322328090668,1.2595826387405396,0.34818634390830994,0.09569231420755386,0.470317006111145,1.276793360710144,0.40934762358665466,0.14301571249961853,0.39075133204460144,1.2917535305023193,0.3768267035484314,0.0673290491104126,0.46578946709632874,1.3361642360687256,0.2814185321331024,0.09276503324508667,0.40525710582733154,1.3341842889785767,0.20940765738487244,0.07393466681241989,idle
240,0.41955167055130005,0.3657395839691162,-0.5206701159477234,0.9999669194221497,0.42892012000083923,0.3448445796966553,-0.5039581656455994,0.9998889565467834,0.43417492508888245,0.34485653042793274,-0.5040124654769897,0.9999158978462219,0.43876174092292786,0.3449392020702362,-0.5040848851203918,0.9998825788497925,0.41155216097831726,0.3431378901004791,-0.5065809488296509,0.9998807907104492,0.4050668179988861,0.34223654866218567,-0.5067055225372314,0.9999036192893982,0.39933347702026367,0.34188905358314514,-0.5068601965904236,0.9998622536659241,0.4457637667655945,0.3568308353424072,-0.3602043688297272,0.9998672604560852,0.391893208026886,0.35598284006118774,-0.37148258090019226,0.9998582005500793,0.42820024490356445,0.3933406472206116,-0.4621180295944214,0.9999746084213257,0.40822967886924744,0.3917439877986908,-0.4659940302371979,0.9999765157699585,0.4751739799976349,0.49241045117378235,-0.21921367943286896,0.9999330043792725,0.35242322087287903,0.481101930141449,-0.24584411084651947,0.999855637550354,0.4852181673049927,0.6764163970947266,-0.11836906522512436,0.9953663349151611,0.3326013684272766,0.6684225797653198,-0.18521450459957123,0.986244797706604,0.49282708764076233,0.8467668890953064,-0.23013444244861603,0.9809905886650085,0.3314235508441925,0.8386864066123962,-0.2970578968524933,0.932377815246582,0.49885350465774536,0.8996976613998413,-0.2654733955860138,0.9452516436576843,0.32502949237823486,0.8897967338562012,-0.3306187689304352,0.8417397141456604,0.4888019859790802,0.9001347422599792,-0.3068862855434418,0.9554660320281982,0.3368012309074402,0.8902996182441711,-0.3747008442878723,0.8723223805427551,0.48349612951278687,0.885751485824585,-0.24766822159290314,0.9542145133018494,0.341988742351532,0.8736987113952637,-0.3149523138999939,0.8793357610702515,0.4465431272983551,0.7971813082695007,0.01095200888812542,0.9966737031936646,0.3701483905315399,0.8106697201728821,-0.010624442249536514,0.9951735138893127,0.462534636259079,1.0096932649612427,-0.021933414041996002,0.8795114755630493,0.3872814178466797,1.0210596323013306,0.00044914064346812665,0.7081335186958313,0.469168484210968,1.248749852180481,0.37029609084129333,0.11816836893558502,0.39269202947616577,1.2590248584747314,0.3287268877029419,0.09274973720312119,0.47057491540908813,1.2749452590942383,0.40304088592529297,0.13615788519382477,0.39076077938079834,1.2905006408691406,0.356860488653183,0.06623319536447525,0.4662725627422333,1.3344520330429077,0.26873522996902466,0.08735359460115433,0.40499117970466614,1.3327715396881104,0.1945873200893402,0.0710163414478302,idle
280,0.41997358202934265,0.36624741554260254,-0.5197668671607971,0.999967634677887,0.4291607141494751,0.3452565670013428,-0.5028510093688965,0.9998910427093506,0.4344131052494049,0.3453456163406372,-0.5029090046882629,0.9999181628227234,0.43896791338920593,0.345511794090271,-0.5029862523078918,0.9998846650123596,0.4124937355518341,0.34341588616371155,-0.5054696202278137,0.9998825788497925,0.4061047434806824,0.3424357771873474,-0.5055959224700928,0.9999063014984131,0.40022164583206177,0.34200599789619446,-0.5057520270347595,0.9998654127120972,0.44621843099594116,0.3576129972934723,-0.35895976424217224,0.9998695254325867,0.3923255503177643,0.35597825050354004,-0.3707078993320465,0.9998613595962524,0.42824509739875793,0.39348071813583374,-0.4610656797885895,0.9999738931655884,0.4087093770503998,0.3917461037635803,-0.4650769531726837,0.9999759793281555,0.47518840432167053,0.4924076795578003,-0.218821182847023,0.9999327659606934,0.35268643498420715,0.4804806113243103,-0.2456970512866974,0.9998588562011719,0.4853028655052185,0.6762902140617371,-0.11722610145807266,0.9954795837402344,0.33296579122543335,0.6679924130439758,-0.18318571150302887,0.9867992401123047,0.4929604232311249,0.8467707633972168,-0.22454200685024261,0.9817384481430054,0.33149096369743347,0.8370817303657532,-0.29466909170150757,0.93620765209198,0.4992204010486603,0.8998319506645203,-0.2588244378566742,0.9475602507591248,0.3251460790634155,0.8884126543998718,-0.3287346065044403,0.8498751521110535,0.4890559911727905,0.9003378748893738,-0.30022913217544556,0.9573235511779785,0.33685097098350525,0.8885135054588318,-0.37309080362319946,0.878933310508728,0.4836861789226532,0.8857828974723816,-0.2418280690908432,0.9561280608177185,0.342075914144516,0.8717754483222961,-0.31260621547698975,0.8854753971099854,0.44663044810295105,0.7971543669700623,0.011019636876881123,0.9967834949493408,0.37025779485702515,0.8103955388069153,-0.010699059814214706,0.9953826069831848,0.4627241790294647,1.0098392963409424,-0.021864423528313637,0.877816915512085,0.3874169886112213,1.0416418313980103,-0.007764765061438084,0.7086224555969238,0.4695298373699188,1.2466003894805908,0.3666994869709015,0.11295220255851746,0.3927050530910492,1.259019136428833,0.3090476095676422,0.09208334237337112,0.4708597958087921,1.2726303339004517,0.3991771638393402,0.1306748390197754,0.3908384144306183,1.2907686233520508,0.33566778898239136,0.06590457260608673,0.4665295481681824,1.3323960304260254,0.2663985788822174,0.08331464976072311,0.4049927890300751,1.332729458808899,0.16997545957565308,0.06986669450998306,idle
320,0.4206623136997223,0.36627015471458435,-0.527209997177124,0.9999664425849915,0.4297388195991516,0.34532684087753296,-0.5097799301147461,0.9998874068260193,0.4349050521850586,0.34545350074768066,-0.5098376870155334,0.9999152421951294,0.43945279717445374,0.34563419222831726,-0.5099486708641052,0.999880850315094,0.41342929005622864,0.34345290064811707,-0.5120263695716858,0.9998781681060791,0.4070304334163666,0.34245380759239197,-0.5121690630912781,0.9999030828475952,0.4010600745677948,0.34200793504714966,-0.5123212933540344,0.999862015247345,0.44674262404441833,0.35778385400772095,-0.36384347081184387,0.9998617172241211,0.3927934467792511,0.3558761179447174,-0.37590184807777405,0.999854326248169,0.4284859299659729,0.3934851884841919,-0.4679681658744812,0.9999714493751526,0.40928807854652405,0.39169931411743164,-0.4719119071960449,0.9999741911888123,0.4754289388656616,0.4923998713493347,-0.22581718862056732,0.9999291300773621,0.3527429401874542,0.48024749755859375,-0.24957986176013947,0.9998589158058167,0.48551198840141296,0.676294207572937,-0.12164834886789322,0.995290994644165,0.3331895172595978,0.6676036715507507,-0.18540963530540466,0.9867563843727112,0.4930819869041443,0.8468024730682373,-0.22433117032051086,0.9816973805427551,0.33158862590789795,0.8360451459884644,-0.29515156149864197,0.9372742176055908,0.49961474537849426,0.9001529812812805,-0.25776785612106323,0.9476253986358643,0.32528072595596313,0.8873786330223083,-0.32882457971572876,0.85255366563797,0.48944321274757385,0.9008484482765198,-0.2988699674606323,0.9572489261627197,0.33692434430122375,0.8869754672050476,-0.37244030833244324,0.8807229995727539,0.48395469784736633,0.8860567212104797,-0.24130535125732422,0.955895185470581,0.3421962857246399,0.8703285455703735,-0.31280234456062317,0.8865172266960144,0.4468579888343811,0.7961870431900024,0.011054771021008492,0.9967764616012573,0.37048497796058655,0.8094738721847534,-0.010748195461928844,0.9954508543014526,0.46316438913345337,1.0091522932052612,-0.027783820405602455,0.8751236200332642,0.3874024450778961,1.0208464860916138,-0.026702633127570152,0.7139033079147339,0.47200626134872437,1.2361940145492554,0.3644304871559143,0.11383780092000961,0.3930000066757202,1.249161958694458,0.31252366304397583,0.09803543239831924,0.4719967544078827,1.2607733011245728,0.3969993591308594,0.13152843713760376,0.3916983902454376,1.2769851684570312,0.3415083587169647,0.06867321580648422,0.47280052304267883,1.3230448961257935,0.26744475960731506,0.08489292860031128,0.40513747930526733,1.3233319520950317,0.18207688629627228,0.07404132187366486,idle
360,0.42140090465545654,0.36626526713371277,-0.5245813131332397,0.9999662637710571,0.43028560280799866,0.34532099962234497,-0.5073068737983704,0.9998878240585327,0.43540483713150024,0.34545406699180603,-0.5073652267456055,0.999915361404419,0.44004446268081665,0.345632940530777,-0.5074707865715027,0.9998812079429626,0.4140940308570862,0.3434518873691559,-0.5096327662467957,0.9998778700828552,0.40765947103500366,0.3424583375453949,-0.5097696185112,0.9999032020568848,0.4016636312007904,0.3420131802558899,-0.5099220871925354,0.9998626708984375,0.44722604751586914,0.3577991724014282,-0.3627004027366638,0.999860405921936,0.39323824644088745,0.3558483123779297,-0.37469711899757385,0.9998536109924316,0.42897287011146545,0.3934440314769745,-0.465718537569046,0.9999706149101257,0.40993645787239075,0.39157024025917053,-0.46974584460258484,0.9999735355377197,0.4757923483848572,0.4923970103263855,-0.2242981493473053,0.9999275207519531,0.3528136610984802,0.4812537431716919,-0.24962665140628815,0.9998583793640137,0.4856626093387604,0.6763491630554199,-0.11897991597652435,0.9951406121253967,0.333931028842926,0.667926549911499,-0.18560734391212463,0.9868289232254028,0.4932273030281067,0.8468259572982788,-0.2181306630373001,0.9817252159118652,0.3323344886302948,0.8360070586204529,-0.29506948590278625,0.9385175704956055,0.5000153183937073,0.9002931118011475,-0.25143009424209595,0.9479933977127075,0.32584401965141296,0.886917233467102,-0.3286899924278259,0.8556294441223145,0.4898315668106079,0.9011823534965515,-0.29140010476112366,0.9574505686759949,0.33772844076156616,0.8864531517028809,-0.37206020951271057,0.8829625844955444,0.4842090904712677,0.8862731456756592,-0.23466667532920837,0.9560444951057434,0.3430837392807007,0.8699091672897339,-0.3126623034477234,0.8882182836532593,0.4473470151424408,0.7961093783378601,0.011235794052481651,0.9968205690383911,0.3711887001991272,0.8093598484992981,-0.010944466106593609,0.9955394864082336,0.4641627371311188,1.0086272954940796,-0.030957583338022232,0.8727286458015442,0.3879951536655426,1.0151606798171997,-0.020452244207262993,0.7164598107337952,0.4738773703575134,1.2357834577560425,0.36498719453811646,0.1134720891714096,0.39445385336875916,1.2489124536514282,0.31843265891075134,0.10112794488668442,0.47313615679740906,1.2601555585861206,0.39845436811447144,0.1306619495153427,0.39335617423057556,1.2760076522827148,0.34696051478385925,0.07023158669471741,0.47604134678840637,1.322970986366272,0.2693972587585449,0.08458633720874786,0.40751639008522034,1.3230504989624023,0.18910393118858337,0.07597196102142334,idle
